dataset,phase_source,condition,regime,active_or_passive,target_type,source_file,row_id,SMI,observed_Gamma_h_to_d,Gamma_divider,residual,absolute_residual,relative_error,absolute_relative_error,log10_absolute_relative_error,exploratory_only,source_caveat,A_h_mV,Gamma_h_to_s,R_neck_Mohm,R_in_d_Mohm,A_d_mV,A_s_mV,neck_length_um,neck_radius_um,path_length_um,branch_order,membrane_area_um2,Zin_Mohm,Ztransfer_Mohm,transfer_gain,synaptic_conductance_scale,dynamic_SMI_abs,phase2_row_id,head_radius_um,SMI_class,log10_SMI,log10_R_neck_Mohm,log10_R_in_d_Mohm,log10_Zin_Mohm,log10_Ztransfer_Mohm,log10_transfer_gain,log10_dynamic_SMI_abs,source_head_radius_note
phase05_1_global_uncertainty_N384,phase05_1,row_198,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,198,0.1399369970467415,0.814593748431869,0.8772414638622318,-0.0626477154303627,0.0626477154303627,-0.0714144485995265,0.0714144485995265,-1.146213912702427,False,Deterministic uncertainty-design rows; not biological samples.,14.801462002946824,0.0738769791561326,37.9501600870617,271.1946153481174,,,0.5365796054759246,0.0811066371474788,,,,164.73181740193138,13.59351921581335,0.0825190872668292,1.0126078596030197,0.2303754106862464,1478,0.4575487740739693,low,-0.8540674499895687,1.5792136122415354,2.4332810622311043,2.2167774898044796,1.1333319054559117,-1.083445584348568,-0.6375638775629441,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_199,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,199,0.1343377381993968,0.7602087570588162,0.8815716574742198,-0.1213629004154036,0.1213629004154036,-0.1376665179585276,0.1376665179585276,-0.861171672190325,False,Deterministic uncertainty-design rows; not biological samples.,11.31461178157147,0.070008113373778,51.66302834727449,384.57568989728935,,,1.028720133601699,0.1055011291775086,,,,163.78421128923938,12.632778871515493,0.0771306267684513,0.6938812295482151,0.3154335081544501,1479,0.33125404660739605,low,-0.8718019680500574,1.713179859753738,2.5849818278037953,2.214272033685375,1.1014988941672272,-1.1127731395181477,-0.5010921739316372,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_200,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,200,0.0520824921940836,0.9071337249835868,0.9504958094251076,-0.0433620844415207,0.0433620844415207,-0.0456204898659654,0.0456204898659654,-1.3408400556454407,False,Deterministic uncertainty-design rows; not biological samples.,19.456240183222707,0.0849783245061636,17.199585357504212,330.23737215589705,,,0.992128925005512,0.1430565639230524,,,,166.6576698589579,13.214615192947994,0.0792919714054054,1.4926559233324377,0.1032030831347887,1480,0.2930772767338724,low,-1.283308242561172,1.2355179771913578,2.5188262197525293,2.2218253053999253,1.121054521080101,-1.1007707843198247,-0.9863073282085678,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_201,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,201,0.1039719209419062,0.8642182312802393,0.9058201400147954,-0.041601908734556,0.041601908734556,-0.0459273391005377,0.0459273391005377,-1.3379287156408448,False,Deterministic uncertainty-design rows; not biological samples.,13.26914323043913,0.0828116941248956,26.347269669882863,253.40754918440192,,,1.2114065350226748,0.150304167086061,,,,168.9965482602605,17.15967691186228,0.1015386236494948,0.879613560570571,0.1559041882281948,1481,0.3929899180549743,low,-0.983083932109841,1.420735616560284,2.403819548670125,2.227877834277396,1.234509106547866,-0.9933687277295301,-0.8071422177171119,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_202,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,202,0.0770539133063968,0.8891584036512026,0.9284586292715352,-0.0393002256203325,0.0393002256203325,-0.0423284617982034,0.0423284617982034,-1.3733675133518857,False,Deterministic uncertainty-design rows; not biological samples.,11.564190265284871,0.0784553632571242,20.956182493491387,271.9677897495136,,,1.1684218760490932,0.1217682748433048,,,,166.67153112948998,13.393058267965966,0.0803560042750232,0.7682963015269091,0.1257334252075129,1482,0.4806320119145123,low,-1.1132053000446303,1.321312171774916,2.4345174718195457,2.221861425087549,1.1268797582850574,-1.0949816668024916,-0.9005492533126328,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_203,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,203,0.095242277699956,0.8200307467462842,0.9130399915715748,-0.0930092448252905,0.0930092448252905,-0.101867657149604,0.101867657149604,-0.9919636820491632,False,Deterministic uncertainty-design rows; not biological samples.,22.423031525099454,0.093258717884453,38.30179614816368,402.1511987441828,,,1.3660712209635126,0.1180050275646116,,,,164.32996310811413,13.837755498843215,0.0842071356745771,1.5969352137099926,0.2330785903174857,1483,0.3989404714495016,low,-1.021170227077594,1.583219140520728,2.604389367598322,2.215716757750928,1.1410656527278518,-1.0746511050230758,-0.6324976172301996,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_204,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,204,0.0506791525312841,0.927530900730542,0.9517653392006604,-0.0242344384701183,0.0242344384701183,-0.0254626192738554,0.0254626192738554,-1.5940969236331763,False,Deterministic uncertainty-design rows; not biological samples.,18.86270375917084,0.0800701242534863,13.115645732298557,258.7976530231496,,,0.4721738899677739,0.1318828509672184,,,,167.16506585199426,13.763881079208948,0.0823370661152092,1.4846096685034305,0.0784592502353989,1484,0.3056034235131472,low,-1.2951706561024123,1.1177896773945715,2.4129603334969834,2.2231455237436086,1.1387409116336897,-1.0844046121099187,-1.1053558463490372,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_205,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,205,0.0400679324411516,0.9389293474870198,0.9614756582802164,-0.0225463107931965,0.0225463107931965,-0.0234496948508555,0.0234496948508555,-1.6298628043540937,False,Deterministic uncertainty-design rows; not biological samples.,18.36463119634041,0.0791974971788706,10.723512437581189,267.6332863776031,,,0.5174587657353306,0.1294227529499777,,,,164.9493138019355,12.17221332936717,0.0737936584809505,1.5416744133641709,0.0650109551256306,1485,0.3267878451667974,low,-1.397203067164646,1.030337059835116,2.427540126999762,2.217350513196593,1.0853695551678182,-1.131980958028775,-1.187013453361477,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_206,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,206,0.0584246365243141,0.9090126485700256,0.9448003811436488,-0.0357877325736232,0.0357877325736232,-0.0378786178412665,0.0378786178412665,-1.4216058764180382,False,Deterministic uncertainty-design rows; not biological samples.,7.817384422337765,0.0777461107062065,16.72324538883487,286.23619047891333,,,0.93069176648313,0.1280356191101479,,,,167.08752017582282,14.20494067067605,0.0850149709309736,0.5093952094467352,0.1000867411954964,1486,0.28421172329115324,low,-1.2334039807924018,1.2233205624385959,2.456724543230997,2.2229440135009435,1.1524394241587916,-1.070504589342152,-0.9996234510623477,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_207,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,207,0.0957268544281004,0.8599612485676653,0.9126362066958158,-0.0526749581281504,0.0526749581281504,-0.0577173661768902,0.0577173661768902,-1.2386934953356694,False,Deterministic uncertainty-design rows; not biological samples.,8.833311612038743,0.0797229408481137,27.30670275273684,285.25645092878966,,,0.5918770636447918,0.1081232269075609,,,,167.27626418891248,15.335470299968543,0.091677503525841,0.5506801569057715,0.1632431408313744,1487,0.39329287598165424,low,-1.0189662117121607,1.4362692628368048,2.455235474548965,2.2234343207406426,1.1856970992327038,-1.037737221507939,-0.7871650579038381,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_208,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,208,0.0522725586060095,0.926739001593852,0.9503241264076512,-0.0235851248137991,0.0235851248137991,-0.0248179796328585,0.0248179796328585,-1.6052335761819634,False,Deterministic uncertainty-design rows; not biological samples.,23.742238966237373,0.0813792259218391,14.701912516865782,281.2548860995598,,,0.6226511776562702,0.1323042967670988,,,,165.97956192533942,13.168266998282764,0.0793366776338769,1.8832858211661605,0.0885766436923057,1488,0.2832286765326239,low,-1.2817262417948083,1.1673738341695692,2.449100075964377,2.220054614006861,1.1195286236629485,-1.1005259903439129,-1.0526807798372921,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_209,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,209,0.0431919983280417,0.9381605703745762,0.9585963097902716,-0.0204357394156953,0.0204357394156953,-0.0213183998383703,0.0213183998383703,-1.6712453966176255,False,Deterministic uncertainty-design rows; not biological samples.,12.32847835873148,0.0838382712965371,11.141056776943946,257.9426099327008,,,0.5398495450706933,0.1306216663614939,,,,167.9617985420611,14.47636977239768,0.0861884660563008,0.8607706480521911,0.0663308971066655,1489,0.4786744413266662,low,-1.3645967023483132,1.0469263874829409,2.4115230898312534,2.225210516434529,1.160659667836332,-1.0645508485981974,-1.1782841289515886,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_210,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,210,0.0971731327207223,0.8443557436181099,0.9114331824005236,-0.0670774387824135,0.0670774387824135,-0.0735955636437831,0.0735955636437831,-1.1331483642371485,False,Deterministic uncertainty-design rows; not biological samples.,8.875809965552616,0.0914770979201567,30.640062045118977,315.31413248947285,,,1.0769620192705025,0.1410630790779298,,,,165.95443590316722,16.636779654376095,0.1002490808024167,0.5594348621637437,0.1846293645503827,1490,0.43027246315043166,low,-1.0124537960208846,1.486289640393514,2.4987434364143986,2.2199888654371227,1.2210692646418777,-0.9989196007952451,-0.7336992250436086,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_211,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,211,0.0906928069633214,0.8461985379747331,0.9168484412986768,-0.0706499033239438,0.0706499033239438,-0.0770573413680796,0.0770573413680796,-1.1131859790900918,False,Deterministic uncertainty-design rows; not biological samples.,14.199709000089976,0.0881894010589952,30.6126662001162,337.5423831847743,,,0.9270474104275582,0.1168350021301647,,,,165.5907466733829,14.52334174735674,0.087706239866187,0.9402048685711046,0.1848694254667364,1491,0.2779513391060223,low,-1.04242715637999,1.4859011559799709,2.528328312359961,2.219036064447835,1.1620665568224406,-1.0569695076253947,-0.7331349084678642,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_212,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,212,0.0564320102906085,0.8793247243308674,0.9465824494705676,-0.0672577251397001,0.0672577251397001,-0.0710532137769066,0.0710532137769066,-1.1484162739080606,False,Deterministic uncertainty-design rows; not biological samples.,14.690163461638594,0.0833204174148263,23.01330703654208,407.8059051596814,,,0.6748131151129441,0.1084791700120398,,,,164.7992155696523,12.145003654714046,0.0736957613101075,1.0522369221516803,0.1396445180700239,1492,0.2630447014428836,low,-1.2484744784811985,1.3619790317291829,2.610453510210381,2.216955140160962,1.0843976498304786,-1.1325574903304834,-0.8549761084317793,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_213,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,213,0.116746953982787,0.834465482731942,0.8954580054448158,-0.0609925227128738,0.0609925227128738,-0.0681132139553277,0.0681132139553277,-1.1667686268362785,False,Deterministic uncertainty-design rows; not biological samples.,24.881488109522643,0.0987386607652525,35.53152979491122,304.346525393287,,,1.390547534412247,0.1198123439962099,,,,166.58028362908055,16.907624457181264,0.101498353159423,1.774417498661742,0.2132997316418805,1493,0.40207376248174576,low,-0.9327544416888272,1.5506139062561686,2.4833683479449955,2.2216235972039446,1.2280825929548767,-0.9935410042490679,-0.6710096909477761,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_214,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,214,0.0725825385020562,0.9008365528822484,0.932329181301587,-0.0314926284193386,0.0314926284193386,-0.0337784433341162,0.0337784433341162,-1.4713603685891967,False,Deterministic uncertainty-design rows; not biological samples.,16.990729859855836,0.0847054821200103,18.82500664485672,259.3599925459127,,,0.6793555042284148,0.1249800630869399,,,,168.5810486111495,16.547446038163137,0.0981572138415844,1.2374875360869988,0.1116673955936687,1494,0.27468110284098457,low,-1.1391678468525137,1.274735138170167,2.4139029850226805,2.226808750916195,1.2187309735120955,-1.0080777774040997,-0.952073612746028,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_215,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,215,0.048121131550878,0.9121587709333512,0.9540881963903596,-0.0419294254570083,0.0419294254570083,-0.0439471168552778,0.0439471168552778,-1.3570696114870353,False,Deterministic uncertainty-design rows; not biological samples.,18.249207534404515,0.0829614517068999,16.517548817918442,343.24938515742446,,,1.1002052019575248,0.1304904775537415,,,,165.6449500519834,12.77303331983729,0.0771109129244737,1.4085975661422934,0.099716585460256,1495,0.4914321257676764,low,-1.3176641689355926,1.217945599047558,2.53560976798315,2.2191782002663447,1.1062940450812082,-1.1128841551851365,-1.0012326012187867,head size recovered from source row
phase05_1_global_uncertainty_N384,phase05_1,row_216,progressive_uncertainty_N384,active_uncertainty_design,active_Gamma_h_to_d_peak,results\phase05_1\global_uncertainty_samples_N384.csv,216,0.1031132028035171,0.8650245129750506,0.9065252754282525,-0.0415007624532018,0.0415007624532018,-0.0457800389885394,0.0457800389885394,-1.3393238417947144,False,Deterministic uncertainty-design rows; not biological samples.,23.958187653706485,0.0758908655564078,27.195765632192703,263.74668706600454,,,0.9107616957395038,0.1349507181183965,,,,166.83582062809634,13.906676584901124,0.0833554600717391,1.8762358460800868,0.1630091519303663,1496,0.36399703020734525,low,-0.986685723294489,1.4345012898530065,2.4211870131474953,2.2222893018829164,1.1432233547735384,-1.0790659471093786,-0.78778801202991,head size recovered from source row
